# This data file was created on Thu Mar 30 10:56:35 2017
# Chip ID: 2-20... Sample: GBA122... put 100V on it while cooling, turn off bias for coming up
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490896026.523385, 222.203, 131.893, 12000.0, 1.714146, 0.000158, 15.0
1490896037.820646, 221.334, 131.457, 1400.0, 1.714542, 0.0001702, 15.0
1490896056.122273, 219.936, 130.757, 400.0, 1.7146881, 0.0001539, 6.0
1490896063.066225, 219.403, 130.491, 12000.0, 1.714012, 0.000139, 15.0
1490896074.329741, 218.548, 130.064, 1400.0, 1.714375, 0.000173, 15.0
1490896092.616924, 217.174, 129.377, 400.0, 0.374, 0.08, 6.0
1490896099.591079, 216.654, 129.118, 12000.0, 0.0809, 0.0, 15.0
1490896110.853978, 215.819, 128.696, 1400.0, 0.0809, 0.0, 15.0
1490896129.139992, 214.478, 128.023, 400.0, 0.0798023, 4e-05, 6.0
1490896136.115616, 213.969, 127.766, 12000.0, 0.07916, 0.0, 15.0
1490896147.395398, 213.155, 127.349, 1400.0, 0.0789, 0.0, 15.0
1490896165.681629, 211.844, 126.673, 400.0, 0.078798, -4e-05, 6.0
1490896172.68904, 211.347, 126.417, 12000.0, 0.078364, 0.00012, 15.0
1490896183.968337, 210.548, 126.003, 1400.0, 0.078326, 0.0001, 15.0
1490896202.286119, 209.268, 125.34, 400.0, 0.0781743, 7e-06, 6.0
1490896209.27704, 208.779, 125.089, 12000.0, 0.07833, 0.0, 15.0
1490896220.555766, 208.002, 124.684, 1400.0, 0.07784, -0.0001, 15.0
1490896238.87164, 206.75, 124.034, 400.0, 0.0777252, -3e-05, 6.0
1490896245.830662, 206.276, 123.787, 12000.0, 0.07765, -0.0004, 15.0
1490896257.110279, 205.517, 123.392, 1400.0, 0.07755, 0.0, 15.0
1490896275.394863, 204.287, 122.755, 400.0, 0.0773646, -6e-06, 6.0
1490896282.324588, 203.823, 122.514, 12000.0, 0.077112, 0.0001, 15.0
1490896293.586833, 203.072, 122.126, 1400.0, 0.077197, -4e-05, 15.0
1490896311.856661, 201.865, 121.503, 400.0, 0.0771173, -2.4e-05, 6.0
1490896318.832439, 201.41, 121.268, 12000.0, 0.076996, 0.0, 15.0
1490896330.095258, 200.674, 120.887, 1400.0, 0.076933, 0.0, 15.0
1490896348.383393, 199.509, 120.275, 400.0, 0.0768491, 4.1e-05, 6.0
1490896355.390013, 199.116, 120.044, 12000.0, 0.076776, 0.0002, 15.0
1490896366.652344, 198.629, 119.673, 1400.0, 0.07671, 0.0, 15.0
1490896384.939799, 198.267, 119.074, 400.0, 0.0765903, 1.2e-05, 6.0
1490896391.930281, 198.254, 118.848, 12000.0, 0.076531, -6e-05, 15.0
1490896403.195768, 198.337, 118.488, 1400.0, 0.07647, 0.0, 15.0
1490896421.497306, 198.649, 117.912, 400.0, 0.0763395, 2.4e-05, 6.0
1490896428.487708, 198.794, 117.69, 12000.0, 0.07623, 0.0001, 15.0
1490896439.801271, 199.033, 117.341, 1400.0, 0.07618, 0.0, 15.0
1490896458.068874, 199.392, 116.787, 400.0, 0.0760987, 2e-05, 6.0
1490896465.060378, 199.509, 116.579, 12000.0, 0.07607, 0.0001, 15.0
1490896476.322351, 199.672, 116.249, 1400.0, 0.0759914, 2e-05, 15.0
1490896494.640218, 199.866, 115.724, 400.0, 0.0759006, -1.8e-05, 6.0
1490896501.598368, 199.918, 115.528, 12000.0, 0.075806, -1e-05, 15.0
1490896512.879271, 199.98, 115.217, 1400.0, 0.075836, 0.0002, 15.0
1490896531.180552, 200.036, 114.719, 400.0, 0.0757224, -4e-05, 6.0
1490896538.141576, 200.046, 114.532, 12000.0, 0.075664, 0.0002, 15.0
1490896549.437015, 200.051, 114.233, 1400.0, 0.07556, 0.0, 15.0
1490896567.722224, 200.044, 113.761, 400.0, 0.0755276, -3e-05, 6.0
1490896574.667003, 200.038, 113.582, 12000.0, 0.075542, -6e-05, 15.0
1490896585.945869, 200.026, 113.299, 1400.0, 0.075463, 1e-05, 15.0
1490896604.215601, 200.005, 112.849, 400.0, 0.0695, -0.0001, 6.0
1490896611.207595, 199.998, 112.679, 12000.0, 0.070628, -2e-05, 15.0
1490896622.468766, 199.987, 112.406, 1400.0, 0.07387, -0.0001, 15.0
1490896640.787174, 199.974, 111.972, 400.0, 0.0747708, 1.6e-05, 6.0
1490896647.71431, 199.97, 111.809, 12000.0, 0.074821, 8e-05, 15.0
1490896658.992868, 199.965, 111.548, 1400.0, 0.069, -0.0002, 15.0
1490896677.278581, 199.959, 111.133, 400.0, 1.7123975, 9.14e-05, 6.0
