# This data file was created on Wed Nov 16 10:34:43 2016
# GBA 124 Helium run reproduce and play with DC Voltage
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479324051.150688, 124.657, 87.344, 1000.0, 1.295845, 0.000226, 15.0
1479324098.666767, 124.035, 85.171, 100.0, 1.29589, 0.00018, 1.5
1479324109.060763, 123.889, 84.73, 10000.0, 1.29541, 0.00026, 15.0
1479324121.474629, 123.712, 84.217, 1000.0, 1.295851, 0.000238, 15.0
1479324169.008044, 122.998, 82.405, 100.0, 1.29623, 0.00015, 1.5
1479324179.41455, 122.833, 82.036, 10000.0, 1.295416, 0.000256, 15.0
1479324191.812983, 122.637, 81.612, 1000.0, 1.295857, 0.000233, 15.0
1479324239.332898, 121.851, 80.104, 100.0, 1.29623, 0.00021, 1.5
1479324249.750064, 121.673, 79.793, 10000.0, 1.295422, 0.000259, 15.0
1479324262.165762, 121.46, 79.432, 1000.0, 1.295874, 0.000245, 15.0
1479324309.674133, 120.623, 78.14, 100.0, 1.29607, 0.00011, 1.5
1479324320.077042, 120.435, 77.875, 10000.0, 1.295433, 0.0002532, 15.0
1479324332.503788, 120.21, 77.567, 1000.0, 1.295872, 0.000249, 15.0
1479324380.041469, 119.32, 76.474, 100.0, 1.29616, 0.0001, 1.5
1479324390.460785, 119.122, 76.249, 10000.0, 1.295425, 0.000254, 15.0
1479324402.89603, 118.883, 75.987, 1000.0, 1.295865, 0.000245, 15.0
1479324450.395948, 117.964, 75.06, 100.0, 1.29619, 0.000238, 1.5
1479324460.80838, 117.762, 74.869, 10000.0, 1.295417, 0.0002548, 15.0
1479324473.234086, 117.518, 74.645, 1000.0, 1.295861, 0.000256, 15.0
1479324520.724978, 116.583, 73.847, 100.0, 1.29627, 0.00022, 1.5
1479324531.133356, 116.378, 73.683, 10000.0, 1.295416, 0.0002478, 15.0
1479324543.545958, 116.131, 73.493, 1000.0, 1.295848, 0.00025, 15.0
1479324591.223396, 115.185, 72.807, 100.0, 1.29623, 0.0002, 1.5
1479324601.764457, 114.975, 72.666, 10000.0, 1.295402, 0.000246, 15.0
1479324614.303727, 114.723, 72.5, 1000.0, 1.295835, 0.000256, 15.0
1479324661.970679, 113.761, 71.914, 100.0, 1.29619, 0.00022, 1.5
1479324672.389326, 113.551, 71.794, 10000.0, 1.2954, 0.000244, 15.0
1479324684.821557, 113.301, 71.652, 1000.0, 1.295819, 0.000252, 15.0
1479324732.362795, 112.343, 71.142, 100.0, 1.296173, 0.000223, 1.5
1479324742.791, 112.133, 71.035, 10000.0, 1.295381, 0.000245, 15.0
1479324755.21688, 111.883, 70.911, 1000.0, 1.295794, 0.000255, 15.0
1479324802.738132, 110.932, 70.465, 100.0, 1.296248, 0.000219, 1.5
1479324813.139728, 110.725, 70.373, 10000.0, 1.295377, 0.0002471, 15.0
1479324825.532287, 110.479, 70.266, 1000.0, 1.295765, 0.0002523, 15.0
1479324873.067551, 109.538, 69.876, 100.0, 1.296223, 0.000247, 1.5
1479324883.48199, 109.33, 69.795, 10000.0, 1.2953596, 0.0002523, 15.0
1479324895.904613, 109.086, 69.7, 1000.0, 1.295741, 0.000248, 15.0
1479324943.44967, 108.156, 69.349, 100.0, 0.66, 0.05, 1.5
1479324953.853593, 107.956, 69.271, 10000.0, 1.295358, 0.0002548, 15.0
1479324966.285066, 107.722, 69.182, 1000.0, 1.29574, 0.0002476, 15.0
1479325013.791867, 106.843, 68.871, 100.0, 1.29614, 0.000236, 1.5
1479325024.218508, 106.654, 68.807, 10000.0, 1.295344, 0.000256, 15.0
1479325036.63662, 106.43, 68.733, 1000.0, 1.29571, 0.000242, 15.0
1479325084.137907, 105.584, 68.473, 100.0, 1.296089, 0.000248, 1.5
1479325094.539762, 105.401, 68.42, 10000.0, 1.295312, 0.000265, 15.0
1479325106.971364, 105.184, 68.358, 1000.0, 1.2956748, 0.0002387, 15.0
1479325154.492057, 104.355, 68.128, 100.0, 1.296065, 0.000253, 1.5
1479325164.910569, 104.177, 68.082, 10000.0, 1.2952796, 0.0002724, 15.0
1479325177.338957, 103.963, 68.027, 1000.0, 1.295637, 0.000234, 15.0
1479325224.847684, 103.16, 67.831, 100.0, 1.2959994, 0.0002408, 1.5
1479325235.259747, 102.985, 67.791, 10000.0, 1.295252, 0.000281, 15.0
1479325247.691191, 102.778, 67.744, 1000.0, 1.295607, 0.0002306, 15.0
1479325295.214229, 101.999, 67.584, 100.0, 1.295955, 0.000253, 1.5
1479325305.631982, 101.83, 67.552, 10000.0, 1.295223, 0.00029, 15.0
